"","X","date","zip","resp","diar","pop","hh.size","lat","long","fitted1"
"5964",5964,"2020-03-20",6355,2,1,6779,4,41.37671,-71.97657,1.782421
"5965",5965,"2020-03-20",6357,0,0,7269,1,41.33106,-72.21572,0.03146497
"5966",5966,"2020-03-20",6359,0,0,8105,2,41.4728,-71.87991,0.1379123
"5967",5967,"2020-03-20",6360,0,0,8372,2,41.53668,-72.00225,0.1424555
"5968",5968,"2020-03-20",6365,0,0,8366,2,41.51918,-71.95439,0.1423534
"5969",5969,"2020-03-20",6370,1,0,6507,3,41.4646,-72.18862,0.4352393
"5970",5970,"2020-03-20",6371,0,0,6415,2,41.3593,-72.33962,0.1091558
"5971",5971,"2020-03-20",6373,0,0,7287,1,41.66953,-71.80554,0.03154289
"5972",5972,"2020-03-20",6374,0,0,8958,2,41.69105,-71.90905,0.1524267
"5973",5973,"2020-03-20",6375,0,0,6667,2,41.399,-72.13292,0.1134437
"5974",5974,"2020-03-20",6376,0,0,8129,2,41.29477,-72.25642,0.1383207
"5975",5975,"2020-03-20",6377,0,0,6633,1,41.72024,-71.81899,0.02871195
"5976",5976,"2020-03-20",6378,0,0,6909,2,41.38047,-71.91774,0.1175615
"5977",5977,"2020-03-20",6379,0,0,8732,3,41.36847,-71.86417,0.5840648
"5978",5978,"2020-03-20",6380,0,0,9008,1,41.57035,-72.05447,0.03899249
"5979",5979,"2020-03-20",6382,0,0,6595,2,41.46155,-72.13087,0.1122186
"5980",5980,"2020-03-20",6384,0,0,7362,1,41.57705,-71.86073,0.03186753
"5981",5981,"2020-03-20",6385,0,0,7004,3,41.35955,-72.16022,0.4684826
"5982",5982,"2020-03-20",6401,0,0,7789,2,41.34328,-73.07065,0.1325353
"5983",5983,"2020-03-20",6403,0,0,8139,2,41.41822,-73.05884,0.1384908
"5984",5984,"2020-03-20",6405,0,0,7150,1,41.28827,-72.79494,0.03094986
"5985",5985,"2020-03-20",6409,1,0,8192,3,41.3488,-72.41786,0.5479453
"5986",5986,"2020-03-20",6410,2,3,8036,4,41.50595,-72.90812,2.112927
"5987",5987,"2020-03-20",6412,0,1,8202,1,41.40309,-72.48344,0.0355036
"5988",5988,"2020-03-20",6413,0,0,7284,2,41.29862,-72.53628,0.1239424
"5989",5989,"2020-03-20",6415,0,0,7637,1,41.54714,-72.34303,0.03305791
"5990",5990,"2020-03-20",6416,0,0,6518,2,41.6061,-72.66779,0.1109084
"5991",5991,"2020-03-20",6417,0,0,7912,2,41.36791,-72.45401,0.1346283
"5992",5992,"2020-03-20",6418,0,0,6294,2,41.32715,-73.08155,0.1070969
"5993",5993,"2020-03-20",6419,0,0,8835,2,41.37644,-72.58324,0.1503338
"5994",5994,"2020-03-20",6420,0,0,8456,1,41.48581,-72.26778,0.03660308
"5995",5995,"2020-03-20",6422,0,0,7034,2,41.46177,-72.67755,0.1196885
"5996",5996,"2020-03-20",6423,0,0,7508,1,41.47773,-72.39098,0.03249952
"5997",5997,"2020-03-20",6424,1,0,8099,2,41.55726,-72.49472,0.1378102
"5998",5998,"2020-03-20",6426,0,0,8312,2,41.35239,-72.39993,0.1414345
"5999",5999,"2020-03-20",6430,0,1,7009,3,41.1746,-73.28431,0.468817
"6000",6000,"2020-03-20",6432,0,0,6626,1,41.19625,-73.24461,0.02868165
"6001",6001,"2020-03-20",6437,0,1,7014,3,41.33914,-72.69072,0.4691514
"6002",6002,"2020-03-20",6438,0,0,6512,1,41.46015,-72.49758,0.02818818
"6003",6003,"2020-03-20",6441,0,0,6914,1,41.46283,-72.58004,0.0299283
"6004",6004,"2020-03-20",6442,0,0,7207,2,41.3447,-72.44463,0.1226322
"6005",6005,"2020-03-20",6443,0,0,7867,1,41.34435,-72.60873,0.0340535
"6006",6006,"2020-03-20",6447,0,0,7111,2,41.63635,-72.45678,0.1209987
"6007",6007,"2020-03-20",6450,1,0,6817,3,41.53722,-72.78009,0.4559745
"6008",6008,"2020-03-20",6451,0,0,9683,1,41.54221,-72.81953,0.04191433
"6009",6009,"2020-03-20",6455,0,0,6810,1,41.51829,-72.71305,0.02947812
"6010",6010,"2020-03-20",6457,0,0,7069,2,41.5497,-72.65309,0.120284
"6011",6011,"2020-03-20",6460,0,1,7446,2,41.2241,-73.05286,0.1266989
"6012",6012,"2020-03-20",6468,0,0,7797,1,41.34185,-73.23171,0.0337505
"6013",6013,"2020-03-20",6469,0,0,9136,1,41.50618,-72.44308,0.03954656
"6014",6014,"2020-03-20",6470,0,2,7363,3,41.39475,-73.31421,0.4924953
"6015",6015,"2020-03-20",6471,0,0,8351,2,41.3386,-72.78289,0.1420982
"6016",6016,"2020-03-20",6472,0,0,6651,2,41.37642,-72.76919,0.1131715
"6017",6017,"2020-03-20",6473,0,0,7767,3,41.38345,-72.86349,0.519518
"6018",6018,"2020-03-20",6475,0,1,6844,3,41.30143,-72.39046,0.4577805
"6019",6019,"2020-03-20",6477,0,0,8352,1,41.2795,-73.03295,0.0361529
"6020",6020,"2020-03-20",6478,8,4,6894,5,41.42863,-73.14288,7.125465
"6021",6021,"2020-03-20",6479,0,0,7735,2,41.5761,-72.9007,0.1316165
"6022",6022,"2020-03-20",6480,0,0,8754,2,41.58383,-72.58793,0.1489555
"6023",6023,"2020-03-20",6481,0,0,6537,1,41.53445,-72.70016,0.0282964
"6024",6024,"2020-03-20",6482,0,0,8075,2,41.40475,-73.25036,0.1374018
"6025",6025,"2020-03-20",6483,0,0,6803,2,41.3846,-73.09433,0.1157578
"6026",6026,"2020-03-20",6484,0,0,8700,1,41.31585,-73.13543,0.03765927
"6027",6027,"2020-03-20",6488,0,1,7459,3,41.46748,-73.24061,0.4989165
"6028",6028,"2020-03-20",6489,0,0,7461,1,41.6005,-72.87642,0.03229607
"6029",6029,"2020-03-20",6490,0,0,7838,2,41.14327,-73.2931,0.1333691
"6030",6030,"2020-03-20",6492,0,0,8185,1,41.4566,-72.81027,0.03543001
"6031",6031,"2020-03-20",6498,0,1,8753,2,41.30892,-72.4653,0.1489385
"6032",6032,"2020-03-20",6504,0,0,7959,1,41.30365,-72.93495,0.03445174
"6033",6033,"2020-03-20",6510,3,0,7949,2,41.3077,-72.92645,0.1352578
"6034",6034,"2020-03-20",6511,1,0,7844,2,41.30805,-72.9239,0.1334712
"6035",6035,"2020-03-20",6512,4,0,7110,3,41.28375,-72.86409,0.4755727
"6036",6036,"2020-03-20",6513,1,0,6381,1,41.31543,-72.86279,0.02762113
"6037",6037,"2020-03-20",6514,0,0,7337,2,41.37217,-72.94137,0.1248442
"6038",6038,"2020-03-20",6515,1,0,7479,1,41.33054,-72.9686,0.03237399
"6039",6039,"2020-03-20",6516,0,0,7444,2,41.27445,-72.95767,0.1266649
"6040",6040,"2020-03-20",6517,0,0,6595,2,41.3458,-72.90445,0.1122186
"6041",6041,"2020-03-20",6518,0,0,8992,2,41.41755,-72.90735,0.1530052
"6042",6042,"2020-03-20",6519,5,0,8322,3,41.29345,-72.9386,0.5566408
"6043",6043,"2020-03-20",6524,0,0,6147,3,41.42984,-72.99325,0.4111597
"6044",6044,"2020-03-20",6525,0,0,7770,3,41.35305,-73.0018,0.5197187
"6045",6045,"2020-03-20",6604,0,0,7023,1,41.18898,-73.21101,0.03040012
"6046",6046,"2020-03-20",6605,0,0,7816,1,41.16145,-73.21656,0.03383274
"6047",6047,"2020-03-20",6606,0,4,7498,4,41.2088,-73.21156,1.97147
"6048",6048,"2020-03-20",6607,0,0,8143,2,41.1763,-73.1663,0.1385589
"6049",6049,"2020-03-20",6608,0,0,8335,1,41.18875,-73.18036,0.03607931
"6050",6050,"2020-03-20",6610,0,0,6243,2,41.20665,-73.1714,0.1062291
"6051",6051,"2020-03-20",6611,0,0,9437,1,41.25991,-73.20826,0.04084949
"6052",6052,"2020-03-20",6612,0,0,7935,2,41.27255,-73.30286,0.1350196
"6053",6053,"2020-03-20",6614,0,0,7393,1,41.2305,-73.1257,0.03200172
"6054",6054,"2020-03-20",6615,0,0,7436,2,41.17295,-73.13923,0.1265288
"6055",6055,"2020-03-20",6702,1,0,7080,3,41.55975,-73.04313,0.473566
"6056",6056,"2020-03-20",6704,0,0,8053,2,41.5829,-73.0339,0.1370275
"6057",6057,"2020-03-20",6705,0,0,6981,2,41.55155,-72.99269,0.1187866
"6058",6058,"2020-03-20",6706,0,0,8370,1,41.5346,-73.02315,0.03623081
"6059",6059,"2020-03-20",6708,1,0,7440,3,41.5434,-73.06515,0.4976457
"6060",6060,"2020-03-20",6710,0,1,6563,3,41.56965,-73.04685,0.438985
"6061",6061,"2020-03-20",6712,0,0,7206,1,41.4994,-72.9764,0.03119226
"6062",6062,"2020-03-20",6716,0,0,6379,2,41.59885,-72.97756,0.1085432
"6063",6063,"2020-03-20",6750,0,0,7491,2,41.72493,-73.25649,0.1274647
"6064",6064,"2020-03-20",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"6065",6065,"2020-03-20",6752,0,0,8991,1,41.51705,-73.35827,0.03891891
"6066",6066,"2020-03-20",6754,0,0,6693,1,41.79763,-73.36876,0.02897167
"6067",6067,"2020-03-20",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"6068",6068,"2020-03-20",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"6069",6069,"2020-03-20",6757,1,0,8177,2,41.72873,-73.44869,0.1391374
"6070",6070,"2020-03-20",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"6071",6071,"2020-03-20",6762,0,0,7203,2,41.52887,-73.11731,0.1225641
"6072",6072,"2020-03-20",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"6073",6073,"2020-03-20",6770,0,0,7755,3,41.48784,-73.06125,0.5187154
"6074",6074,"2020-03-20",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"6075",6075,"2020-03-20",6777,0,0,7571,1,41.70819,-73.33262,0.03277222
"6076",6076,"2020-03-20",6778,0,0,7291,2,41.69494,-73.10871,0.1240615
"6077",6077,"2020-03-20",6779,0,0,6477,3,41.59535,-73.08025,0.4332327
"6078",6078,"2020-03-20",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"6079",6079,"2020-03-20",6783,1,0,6892,2,41.55379,-73.30104,0.1172722
"6080",6080,"2020-03-20",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"6081",6081,"2020-03-20",6785,0,0,6928,3,41.7081,-73.44848,0.4633991
"6082",6082,"2020-03-20",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"6083",6083,"2020-03-20",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"6084",6084,"2020-03-20",6790,0,0,7134,2,41.83937,-73.1255,0.12139
"6085",6085,"2020-03-20",6791,0,0,7731,2,41.72031,-73.06031,0.1315484
"6086",6086,"2020-03-20",6793,0,0,6568,1,41.63611,-73.29724,0.02843058
"6087",6087,"2020-03-20",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"6088",6088,"2020-03-20",6795,0,0,8106,3,41.61525,-73.11725,0.542193
"6089",6089,"2020-03-20",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"6090",6090,"2020-03-20",6798,1,2,7936,3,41.56269,-73.20625,0.5308221
"6091",6091,"2020-03-20",6801,0,0,7422,3,41.38069,-73.39151,0.4964417
"6092",6092,"2020-03-20",6804,0,0,6295,1,41.46734,-73.38826,0.02724886
"6093",6093,"2020-03-20",6807,0,0,8262,1,41.0621,-73.58807,0.03576332
"6094",6094,"2020-03-20",6810,0,0,6796,3,41.37814,-73.46909,0.4545699
"6095",6095,"2020-03-20",6811,0,0,8313,1,41.42314,-73.47702,0.03598408
"6096",6096,"2020-03-20",6812,1,1,7934,3,41.48679,-73.49107,0.5306883
"6097",6097,"2020-03-20",6820,0,0,7418,2,41.07535,-73.48102,0.1262225
"6098",6098,"2020-03-20",6830,0,0,6673,2,41.04223,-73.62692,0.1135458
"6099",6099,"2020-03-20",6831,0,0,7586,1,41.08168,-73.66357,0.03283715
"6100",6100,"2020-03-20",6840,0,0,8912,3,41.16279,-73.50212,0.5961046
"6101",6101,"2020-03-20",6850,0,0,8236,1,41.1271,-73.44231,0.03565078
"6102",6102,"2020-03-20",6851,0,0,7934,1,41.1396,-73.40561,0.03434352
"6103",6103,"2020-03-20",6853,0,0,7550,2,41.06949,-73.43766,0.1284686
"6104",6104,"2020-03-20",6854,2,1,7827,2,41.09175,-73.43201,0.1331819
"6105",6105,"2020-03-20",6855,0,0,7445,3,41.10235,-73.39816,0.4979801
"6106",6106,"2020-03-20",6870,0,0,6996,3,41.0331,-73.56937,0.4679475
"6107",6107,"2020-03-20",6877,0,0,8180,2,41.30735,-73.49471,0.1391885
"6108",6108,"2020-03-20",6878,0,0,6660,1,41.03436,-73.58262,0.02882882
"6109",6109,"2020-03-20",6880,0,0,7524,2,41.1448,-73.34276,0.1280262
"6110",6110,"2020-03-20",6883,0,0,7116,1,41.22465,-73.37756,0.03080269
"6111",6111,"2020-03-20",6896,0,0,6906,1,41.30219,-73.38826,0.02989367
"6112",6112,"2020-03-20",6897,0,0,6801,1,41.20945,-73.44091,0.02943916
"6113",6113,"2020-03-20",6901,0,0,8444,3,41.0527,-73.53562,0.5648011
"6114",6114,"2020-03-20",6902,0,0,6849,1,41.061,-73.54247,0.02964694
"6115",6115,"2020-03-20",6903,0,0,6518,1,41.12669,-73.57002,0.02821415
"6116",6116,"2020-03-20",6905,0,0,7258,1,41.08585,-73.54492,0.03141735
"6117",6117,"2020-03-20",6906,0,0,7898,1,41.07735,-73.52082,0.03418769
"6118",6118,"2020-03-20",6907,1,3,7072,4,41.0978,-73.51883,1.85946
"6119",6119,"2020-03-21",6001,0,0,6618,1,41.79225,-72.85462,0.02864702
"6120",6120,"2020-03-21",6002,0,0,6949,2,41.85275,-72.73619,0.1182421
"6121",6121,"2020-03-21",6010,0,0,6295,2,41.6816,-72.94048,0.1071139
"6122",6122,"2020-03-21",6013,0,0,7777,1,41.75869,-72.95751,0.03366392
"6123",6123,"2020-03-21",6016,0,1,8025,1,41.90685,-72.55163,0.03473743
"6124",6124,"2020-03-21",6018,0,1,8353,2,42.02111,-73.29614,0.1421322
"6125",6125,"2020-03-21",6019,0,0,9038,3,41.85241,-72.89947,0.6045325
"6126",6126,"2020-03-21",6020,0,0,7409,1,41.8743,-72.89934,0.03207098
"6127",6127,"2020-03-21",6021,0,0,7938,1,42.01642,-73.11198,0.03436084
"6128",6128,"2020-03-21",6022,1,0,7138,2,41.86653,-72.92065,0.1214581
"6129",6129,"2020-03-21",6023,0,0,7539,1,41.61395,-72.72058,0.03263371
"6130",6130,"2020-03-21",6024,0,0,7230,2,42.02199,-73.26984,0.1230236
"6131",6131,"2020-03-21",6026,0,0,8688,1,41.9386,-72.73514,0.03760733
"6132",6132,"2020-03-21",6027,0,1,6976,4,42.00431,-72.91347,1.834219
"6133",6133,"2020-03-21",6029,0,1,7215,2,41.9072,-72.42313,0.1227683
"6134",6134,"2020-03-21",6031,0,0,7372,2,41.94696,-73.33049,0.1254398
"6135",6135,"2020-03-21",6032,0,0,7960,1,41.7252,-72.82951,0.03445607
"6136",6136,"2020-03-21",6033,0,0,7295,1,41.7039,-72.54613,0.03157751
"6137",6137,"2020-03-21",6035,0,0,7555,1,41.96031,-72.79614,0.03270296
"6138",6138,"2020-03-21",6037,0,1,6709,3,41.60345,-72.77629,0.4487507
"6139",6139,"2020-03-21",6039,0,0,6303,2,41.96732,-73.43204,0.10725
"6140",6140,"2020-03-21",6040,0,0,6193,2,41.77705,-72.52363,0.1053783
"6141",6141,"2020-03-21",6043,0,0,7412,1,41.76693,-72.43848,0.03208397
"6142",6142,"2020-03-21",6051,0,0,8556,1,41.66665,-72.76964,0.03703594
"6143",6143,"2020-03-21",6052,0,0,7542,2,41.6572,-72.80419,0.1283325
"6144",6144,"2020-03-21",6053,0,0,7575,2,41.6903,-72.79069,0.128894
"6145",6145,"2020-03-21",6057,0,0,6948,2,41.85597,-73.00643,0.1182251
"6146",6146,"2020-03-21",6058,0,0,8470,2,41.95943,-73.19948,0.144123
"6147",6147,"2020-03-21",6059,0,0,8048,2,41.92861,-72.91658,0.1369424
"6148",6148,"2020-03-21",6060,0,0,8383,2,41.99675,-72.84449,0.1426427
"6149",6149,"2020-03-21",6062,0,0,8372,1,41.67385,-72.85394,0.03623947
"6150",6150,"2020-03-21",6063,0,0,5711,2,41.93203,-72.96692,0.0971767
"6151",6151,"2020-03-21",6065,0,0,6607,1,41.97632,-73.02232,0.0285994
"6152",6152,"2020-03-21",6066,1,0,6782,1,41.8359,-72.46321,0.02935692
"6153",6153,"2020-03-21",6067,0,0,8042,1,41.65775,-72.66269,0.03481102
"6154",6154,"2020-03-21",6068,0,0,8758,3,42.00828,-73.41462,0.5858039
"6155",6155,"2020-03-21",6069,0,0,8183,2,41.85507,-73.44148,0.1392395
"6156",6156,"2020-03-21",6070,0,1,6861,1,41.86861,-72.82164,0.02969888
"6157",6157,"2020-03-21",6071,0,0,7242,1,41.99086,-72.45173,0.0313481
"6158",6158,"2020-03-21",6073,0,0,7504,1,41.66345,-72.55493,0.0324822
"6159",6159,"2020-03-21",6074,0,0,7977,2,41.83385,-72.57053,0.1357343
"6160",6160,"2020-03-21",6076,0,0,6367,3,41.98664,-72.25334,0.425875
"6161",6161,"2020-03-21",6078,0,0,9051,1,41.97617,-72.6577,0.03917863
"6162",6162,"2020-03-21",6081,0,0,8078,1,41.9057,-72.77159,0.03496685
"6163",6163,"2020-03-21",6082,0,0,7339,2,41.98445,-72.55708,0.1248783
"6164",6164,"2020-03-21",6084,0,0,6970,1,41.88205,-72.36117,0.0301707
"6165",6165,"2020-03-21",6085,0,0,7431,1,41.7469,-72.88099,0.03216621
"6166",6166,"2020-03-21",6088,0,0,7568,1,41.90335,-72.59253,0.03275924
"6167",6167,"2020-03-21",6089,2,0,9156,4,41.8388,-72.83144,2.407412
"6168",6168,"2020-03-21",6090,0,0,7312,2,41.95455,-72.86584,0.1244188
"6169",6169,"2020-03-21",6091,3,0,5732,4,42.00273,-72.98207,1.50713
"6170",6170,"2020-03-21",6092,1,0,7330,4,41.86166,-72.8497,1.927297
"6171",6171,"2020-03-21",6093,0,1,7239,2,42.00554,-72.72443,0.1231767
"6172",6172,"2020-03-21",6095,0,0,7567,2,41.8659,-72.68188,0.1287578
"6173",6173,"2020-03-21",6096,0,0,7424,1,41.9235,-72.65941,0.03213591
"6174",6174,"2020-03-21",6098,0,1,7786,2,41.94675,-73.06486,0.1324843
"6175",6175,"2020-03-21",6103,0,0,8259,2,41.76855,-72.67454,0.1405327
"6176",6176,"2020-03-21",6105,1,1,7785,3,41.77795,-72.70214,0.520722
"6177",6177,"2020-03-21",6106,0,1,8034,3,41.74145,-72.68719,0.5373771
"6178",6178,"2020-03-21",6107,0,0,7893,1,41.75265,-72.75857,0.03416605
"6179",6179,"2020-03-21",6108,0,0,6610,1,41.7776,-72.62138,0.02861239
"6180",6180,"2020-03-21",6109,0,0,5573,1,41.7037,-72.66284,0.02412358
"6181",6181,"2020-03-21",6110,0,0,8027,1,41.73425,-72.73819,0.03474609
"6182",6182,"2020-03-21",6111,0,0,6646,2,41.68565,-72.7312,0.1130864
"6183",6183,"2020-03-21",6112,0,0,7474,1,41.79119,-72.69689,0.03235234
"6184",6184,"2020-03-21",6114,1,1,8959,3,41.74545,-72.67029,0.5992483
"6185",6185,"2020-03-21",6117,0,0,7472,2,41.7814,-72.75749,0.1271414
"6186",6186,"2020-03-21",6118,0,0,7752,3,41.74484,-72.61213,0.5185147
"6187",6187,"2020-03-21",6119,1,2,7227,4,41.76375,-72.72659,1.900215
"6188",6188,"2020-03-21",6120,0,0,8858,1,41.78805,-72.66734,0.0383432
"6189",6189,"2020-03-21",6226,0,0,8015,1,41.70937,-72.21096,0.03469414
"6190",6190,"2020-03-21",6231,0,0,7282,2,41.6276,-72.37272,0.1239084
"6191",6191,"2020-03-21",6232,0,0,7407,2,41.73203,-72.37462,0.1260353
"6192",6192,"2020-03-21",6234,0,0,7248,3,41.78461,-71.96285,0.4848032
"6193",6193,"2020-03-21",6235,0,0,7228,1,41.81151,-72.12795,0.03128749
"6194",6194,"2020-03-21",6237,0,0,6841,2,41.69094,-72.29802,0.1164044
"6195",6195,"2020-03-21",6238,0,0,6938,2,41.77759,-72.33427,0.118055
"6196",6196,"2020-03-21",6239,0,0,7485,2,41.78898,-71.85522,0.1273626
"6197",6197,"2020-03-21",6241,0,1,9115,3,41.85381,-71.8603,0.6096828
"6198",6198,"2020-03-21",6242,0,0,9083,2,41.90166,-72.10068,0.1545537
"6199",6199,"2020-03-21",6247,0,0,6065,1,41.7647,-72.06848,0.02625327
"6200",6200,"2020-03-21",6248,0,1,6639,3,41.68218,-72.40078,0.4440685
"6201",6201,"2020-03-21",6249,0,0,8661,2,41.62654,-72.2458,0.147373
"6202",6202,"2020-03-21",6250,0,2,8171,4,41.78156,-72.20611,2.148423
"6203",6203,"2020-03-21",6254,2,3,7594,4,41.61427,-72.14907,1.996711
"6204",6204,"2020-03-21",6255,0,0,7952,3,41.97858,-71.9018,0.5318923
"6205",6205,"2020-03-21",6256,0,0,7252,1,41.75611,-72.12886,0.03139138
"6206",6206,"2020-03-21",6259,0,0,8148,1,41.86182,-71.99431,0.03526985
"6207",6207,"2020-03-21",6260,0,1,8833,3,41.90083,-71.86525,0.5908205
"6208",6208,"2020-03-21",6262,0,0,7880,1,42.02018,-71.94787,0.03410978
"6209",6209,"2020-03-21",6264,0,0,7078,3,41.69306,-72.10213,0.4734323
"6210",6210,"2020-03-21",6266,0,0,7296,3,41.67378,-72.14826,0.4880138
"6211",6211,"2020-03-21",6268,0,0,7187,2,41.79115,-72.25321,0.1222919
"6212",6212,"2020-03-21",6269,0,0,7587,1,41.80421,-72.25087,0.03284148
"6213",6213,"2020-03-21",6277,0,0,7711,1,41.97703,-71.86108,0.03337823
"6214",6214,"2020-03-21",6278,0,0,7673,1,41.89554,-72.16475,0.03321374
"6215",6215,"2020-03-21",6279,0,0,6754,1,41.89667,-72.27338,0.02923571
"6216",6216,"2020-03-21",6280,0,0,7843,1,41.70083,-72.13819,0.03394962
"6217",6217,"2020-03-21",6281,0,0,6562,1,41.96921,-72.01467,0.02840461
"6218",6218,"2020-03-21",6282,0,0,8572,1,41.9423,-72.06149,0.0371052
"6219",6219,"2020-03-21",6320,0,0,9511,2,41.34545,-72.10877,0.1618364
"6220",6220,"2020-03-21",6330,0,1,8123,3,41.64207,-72.06758,0.5433301
"6221",6221,"2020-03-21",6331,0,0,7623,1,41.69721,-71.99386,0.03299731
"6222",6222,"2020-03-21",6333,9,12,8956,5,41.37655,-72.23681,9.256697
"6223",6223,"2020-03-21",6334,0,0,6619,1,41.54675,-72.17957,0.02865135
"6224",6224,"2020-03-21",6335,0,0,7203,1,41.43965,-72.06232,0.03117928
"6225",6225,"2020-03-21",6336,0,1,7805,3,41.5808,-72.19456,0.5220597
"6226",6226,"2020-03-21",6339,0,0,7669,1,41.44423,-71.99888,0.03319643
"6227",6227,"2020-03-21",6340,0,0,8262,1,41.35857,-72.03517,0.03576332
"6228",6228,"2020-03-21",6351,0,1,7946,3,41.59919,-71.96278,0.5314909
"6229",6229,"2020-03-21",6354,0,1,6348,4,41.70484,-71.84899,1.669097
"6230",6230,"2020-03-21",6355,0,1,6779,4,41.37671,-71.97657,1.782421
"6231",6231,"2020-03-21",6357,0,0,7269,1,41.33106,-72.21572,0.03146497
"6232",6232,"2020-03-21",6359,0,1,8105,2,41.4728,-71.87991,0.1379123
"6233",6233,"2020-03-21",6360,0,0,8372,2,41.53668,-72.00225,0.1424555
"6234",6234,"2020-03-21",6365,0,1,8366,2,41.51918,-71.95439,0.1423534
"6235",6235,"2020-03-21",6370,0,0,6507,3,41.4646,-72.18862,0.4352393
"6236",6236,"2020-03-21",6371,0,0,6415,2,41.3593,-72.33962,0.1091558
"6237",6237,"2020-03-21",6373,0,0,7287,1,41.66953,-71.80554,0.03154289
"6238",6238,"2020-03-21",6374,0,0,8958,2,41.69105,-71.90905,0.1524267
"6239",6239,"2020-03-21",6375,0,0,6667,2,41.399,-72.13292,0.1134437
"6240",6240,"2020-03-21",6376,0,0,8129,2,41.29477,-72.25642,0.1383207
"6241",6241,"2020-03-21",6377,0,0,6633,1,41.72024,-71.81899,0.02871195
"6242",6242,"2020-03-21",6378,0,0,6909,2,41.38047,-71.91774,0.1175615
"6243",6243,"2020-03-21",6379,1,2,8732,3,41.36847,-71.86417,0.5840648
"6244",6244,"2020-03-21",6380,0,0,9008,1,41.57035,-72.05447,0.03899249
"6245",6245,"2020-03-21",6382,0,0,6595,2,41.46155,-72.13087,0.1122186
"6246",6246,"2020-03-21",6384,0,0,7362,1,41.57705,-71.86073,0.03186753
"6247",6247,"2020-03-21",6385,0,1,7004,3,41.35955,-72.16022,0.4684826
"6248",6248,"2020-03-21",6401,0,0,7789,2,41.34328,-73.07065,0.1325353
"6249",6249,"2020-03-21",6403,0,0,8139,2,41.41822,-73.05884,0.1384908
"6250",6250,"2020-03-21",6405,0,0,7150,1,41.28827,-72.79494,0.03094986
"6251",6251,"2020-03-21",6409,0,1,8192,3,41.3488,-72.41786,0.5479453
"6252",6252,"2020-03-21",6410,1,1,8036,4,41.50595,-72.90812,2.112927
"6253",6253,"2020-03-21",6412,0,0,8202,1,41.40309,-72.48344,0.0355036
"6254",6254,"2020-03-21",6413,0,0,7284,2,41.29862,-72.53628,0.1239424
"6255",6255,"2020-03-21",6415,0,0,7637,1,41.54714,-72.34303,0.03305791
"6256",6256,"2020-03-21",6416,0,0,6518,2,41.6061,-72.66779,0.1109084
"6257",6257,"2020-03-21",6417,0,0,7912,2,41.36791,-72.45401,0.1346283
"6258",6258,"2020-03-21",6418,0,0,6294,2,41.32715,-73.08155,0.1070969
"6259",6259,"2020-03-21",6419,0,0,8835,2,41.37644,-72.58324,0.1503338
"6260",6260,"2020-03-21",6420,0,0,8456,1,41.48581,-72.26778,0.03660308
"6261",6261,"2020-03-21",6422,0,0,7034,2,41.46177,-72.67755,0.1196885
"6262",6262,"2020-03-21",6423,0,0,7508,1,41.47773,-72.39098,0.03249952
"6263",6263,"2020-03-21",6424,0,0,8099,2,41.55726,-72.49472,0.1378102
"6264",6264,"2020-03-21",6426,0,0,8312,2,41.35239,-72.39993,0.1414345
"6265",6265,"2020-03-21",6430,0,0,7009,3,41.1746,-73.28431,0.468817
"6266",6266,"2020-03-21",6432,0,0,6626,1,41.19625,-73.24461,0.02868165
"6267",6267,"2020-03-21",6437,0,1,7014,3,41.33914,-72.69072,0.4691514
"6268",6268,"2020-03-21",6438,0,0,6512,1,41.46015,-72.49758,0.02818818
"6269",6269,"2020-03-21",6441,0,0,6914,1,41.46283,-72.58004,0.0299283
"6270",6270,"2020-03-21",6442,0,0,7207,2,41.3447,-72.44463,0.1226322
"6271",6271,"2020-03-21",6443,0,0,7867,1,41.34435,-72.60873,0.0340535
"6272",6272,"2020-03-21",6447,0,0,7111,2,41.63635,-72.45678,0.1209987
"6273",6273,"2020-03-21",6450,0,1,6817,3,41.53722,-72.78009,0.4559745
"6274",6274,"2020-03-21",6451,0,0,9683,1,41.54221,-72.81953,0.04191433
"6275",6275,"2020-03-21",6455,0,0,6810,1,41.51829,-72.71305,0.02947812
"6276",6276,"2020-03-21",6457,0,1,7069,2,41.5497,-72.65309,0.120284
"6277",6277,"2020-03-21",6460,0,0,7446,2,41.2241,-73.05286,0.1266989
"6278",6278,"2020-03-21",6468,0,0,7797,1,41.34185,-73.23171,0.0337505
"6279",6279,"2020-03-21",6469,0,0,9136,1,41.50618,-72.44308,0.03954656
"6280",6280,"2020-03-21",6470,0,0,7363,3,41.39475,-73.31421,0.4924953
"6281",6281,"2020-03-21",6471,0,1,8351,2,41.3386,-72.78289,0.1420982
